source_id,title,organization,url,country,topic_tags,source_tier,document_type,publication_date,access_date,last_checked_date,license_status,trainable_for_model_flag,retrieval_only_flag,notes
SRC1686,Find a pharmacy that offers free flu vaccination,NHS,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/find-a-pharmacy-that-offers-free-flu-vaccination,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:36 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1687,Crawled Page SRC1687,NHS,https://www.nhs.uk/conditions/dyslexia,INTL,women_health_general,tier2,web_scrape,"14 Aug 2018, 3:15 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1688,Accessing NHS healthcare while in active service,NHS,https://www.nhs.uk/nhs-services/armed-forces-community/access-healthcare-in-active-service,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:51 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1689,What is a personal health budget?,NHS,https://www.nhs.uk/nhs-services/help-with-health-costs/what-is-a-personal-health-budget,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:51 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1690,Find a pharmacy that offers free flu vaccination,NHS,https://www.nhs.uk/service-search/vaccination-and-booking-services/find-a-pharmacy-that-offers-free-flu-vaccination,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1691,Can I get my glasses repaired or replaced on the NHS?,NHS,https://www.nhs.uk/nhs-services/opticians/can-i-get-my-glasses-repaired-or-replaced-on-the-nhs,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:53 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1692,Moving to England from outside the European Economic Area (EEA),NHS,https://www.nhs.uk/nhs-services/visiting-or-moving-to-england/moving-to-england-from-outside-the-european-economic-area-eea,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:43 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1693,Get a free RSV vaccination,NHS,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/get-a-free-rsv-vaccination,INTL,women_health_general,tier2,web_scrape,"23 Jun 2025, 8:50 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1694,Emergency prescriptions,NHS,https://www.nhs.uk/nhs-services/prescriptions/emergency-prescriptions,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:47 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1695,Find a pharmacy that offers free COVID-19 rapid lateral flow tests,NHS,https://www.nhs.uk/nhs-services/pharmacies/find-a-pharmacy-that-offers-free-covid-19-rapid-lateral-flow-tests,INTL,infection_sti,tier2,web_scrape,"29 May 2024, 11:09 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1696,Collect a prescription for someone else,NHS,https://www.nhs.uk/nhs-services/prescriptions/collect-prescription-for-someone-else,INTL,women_health_general,tier2,web_scrape,"28 Jun 2024, 3:23 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1697,Save money with a prescription prepayment certificate (PPC),NHS,https://www.nhs.uk/nhs-services/prescriptions/save-money-with-a-prescription-prepayment-certificate-ppc,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1698,"Accessing GP services for someone else, with proxy access",NHS,https://www.nhs.uk/nhs-services/gps/gp-services-for-someone-else-proxy-access,INTL,women_health_general,tier2,web_scrape,"8 Mar 2024, 10:02 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1699,Online health and prescription services,NHS,https://www.nhs.uk/nhs-services/gps/online-health-and-prescription-services,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1700,What to ask your doctor or other healthcare professional,NHS,https://www.nhs.uk/nhs-services/gps/what-to-ask-your-doctor,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1701,Check if this is the right service for you,NHS,https://www.nhs.uk/nhs-services/get-nhs-help-for-back-joint-problems/check-if-the-service-is-right-for-you,INTL,women_health_general,tier2,web_scrape,"4 Dec 2025, 11:33 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1702,How to get NHS help for your pain,NHS,https://www.nhs.uk/live-well/pain/how-to-get-nhs-help-for-your-pain,INTL,women_health_general,tier2,web_scrape,"18 Jan 2022, 8:38 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1703,Keep bones healthy over 65,NHS,https://www.nhs.uk/live-well/bone-health/keep-your-bones-strong-over-65,INTL,women_health_general,tier2,web_scrape,"18 Jan 2022, 9:01 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1704,Food for healthy bones,NHS,https://www.nhs.uk/live-well/bone-health/food-for-strong-bones,INTL,women_health_general,tier2,web_scrape,"18 Jan 2022, 8:59 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1705,Find a GP,NHS,https://www.nhs.uk/service-search/find-a-gp,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1706,Sex activities and risk,NHS,https://www.nhs.uk/live-well/sexual-health/sex-activities-and-risk,INTL,women_health_general,tier2,web_scrape,"20 Jan 2022, 9:04 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1707,Sexual health for lesbian and bisexual women,NHS,https://www.nhs.uk/live-well/sexual-health/sexual-health-for-lesbian-and-bisexual-women,INTL,women_health_general,tier2,web_scrape,"20 Jan 2022, 9:03 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1708,Sexual health for gay and bisexual men,NHS,https://www.nhs.uk/live-well/sexual-health/sexual-health-for-gay-and-bisexual-men,INTL,women_health_general,tier2,web_scrape,"20 Jan 2022, 9:02 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1709,COVID-19 vaccine,NHS,https://www.nhs.uk/vaccinations/COVID-19-vaccine,INTL,women_health_general,tier2,web_scrape,"11 Sep 2024, 1:36 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1710,If I use a sexual health service will they tell my parents?,NHS,https://www.nhs.uk/live-well/sexual-health/confidentiality-at-sexual-health-services,INTL,women_health_general,tier2,web_scrape,"20 Jan 2022, 9 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1711,"Where can I get sexual health advice, now?",NHS,https://www.nhs.uk/live-well/sexual-health/where-can-i-get-sexual-health-advice-now,INTL,women_health_general,tier2,web_scrape,"20 Jan 2022, 8:58 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1712,How to keep your teeth clean,NHS,https://www.nhs.uk/live-well/healthy-teeth-and-gums/how-to-keep-your-teeth-clean,INTL,women_health_general,tier2,web_scrape,"21 Mar 2022, 2:50 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1713,Find a hospital,NHS,https://www.nhs.uk/service-search/hospital,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1714,Dental treatments,NHS,https://www.nhs.uk/live-well/healthy-teeth-and-gums/dental-treatments,INTL,women_health_general,tier2,web_scrape,"27 Jan 2022, 3:22 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1715,The flu jab in pregnancy,NHS,https://www.nhs.uk/pregnancy/keeping-well/flu-jab,INTL,pregnancy_fertility,tier2,web_scrape,"3 Dec 2020, 12:13 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1716,Video consultations,NHS,https://www.nhs.uk/nhs-services/gps/video-consultations,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1717,Using an online form to contact your GP surgery,NHS,https://www.nhs.uk/nhs-services/gps/using-an-online-form-to-contact-your-gp-surgery,INTL,women_health_general,tier2,web_scrape,"22 Feb 2021, 11:48 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1718,Appointments and bookings at your GP surgery,NHS,https://www.nhs.uk/nhs-services/gps/gp-appointments-and-bookings,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1719,What is PALS (Patient Advice and Liaison Service)?,NHS,https://www.nhs.uk/nhs-services/hospitals/what-is-pals-patient-advice-and-liaison-service,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:54 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1720,About NHS hospital services,NHS,https://www.nhs.uk/nhs-services/hospitals/about-nhs-hospital-services,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:59 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1721,Guide to NHS waiting times in England,NHS,https://www.nhs.uk/nhs-services/hospitals/guide-to-nhs-waiting-times-in-england,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:54 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1722,Referrals for specialist care,NHS,https://www.nhs.uk/nhs-services/hospitals/referrals-for-specialist-care,INTL,women_health_general,tier2,web_scrape,"5 Nov 2020, 7:45 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1723,Book an appointment using the NHS e-Referral Service,NHS,https://www.nhs.uk/nhs-services/hospitals/book-an-appointment,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:54 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1724,How can we help you?,NHS,https://help.login.nhs.uk/,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1725,Who can get free NHS dental treatment or help with dental costs,NHS,https://www.nhs.uk/nhs-services/dentists/who-can-get-free-nhs-dental-treatment,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:47 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1726,Dental services available on the NHS,NHS,https://www.nhs.uk/nhs-services/dentists/what-dental-services-are-available-on-the-nhs,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:45 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1727,How to find an emergency or urgent NHS dentist appointment,NHS,https://www.nhs.uk/nhs-services/dentists/how-to-find-an-nhs-dentist-in-an-emergency,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:49 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1728,How to find an NHS dentist,NHS,https://www.nhs.uk/nhs-services/dentists/how-to-find-an-nhs-dentist,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:46 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1729,NHS prescription charges,NHS,https://www.nhs.uk/nhs-services/prescriptions/nhs-prescription-charges,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1730,Check if you can get free prescriptions,NHS,https://www.nhs.uk/nhs-services/prescriptions/check-if-you-can-get-free-prescriptions,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:27 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1731,Find a pharmacy that offers free blood pressure checks,NHS,https://www.nhs.uk/nhs-services/pharmacies/find-a-pharmacy-that-offers-free-blood-pressure-checks,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:44 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1732,Find a pharmacy that offers the contraceptive pill without a prescription,NHS,https://www.nhs.uk/nhs-services/pharmacies/find-a-pharmacy-offering-contraceptive-pill-without-prescription,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:36 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1733,Get help with newly prescribed medicines,NHS,https://www.nhs.uk/nhs-services/pharmacies/get-help-with-newly-prescribed-medicines,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:35 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1734,How pharmacies can help,NHS,https://www.nhs.uk/nhs-services/pharmacies/how-pharmacies-can-help,INTL,women_health_general,tier2,web_scrape,"22 Jan 2024, 3:35 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1735,When to go to an urgent treatment centre (UTC),NHS,https://www.nhs.uk/nhs-services/urgent-and-emergency-care-services/when-to-visit-an-urgent-treatment-centre,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:42 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1736,When to go to A&E,NHS,https://www.nhs.uk/nhs-services/urgent-and-emergency-care-services/when-to-go-to-ae,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:43 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1737,When to call 999,NHS,https://www.nhs.uk/nhs-services/urgent-and-emergency-care-services/when-to-call-999,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:42 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1738,Choose your COVID-19 vaccination invitation preference,NHS,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/choose-your-covid-19-vaccination-invitation-preference,INTL,women_health_general,tier2,web_scrape,"20 Mar 2023, 12:17 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1739,Find a walk-in COVID-19 vaccination site,NHS,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/find-a-walk-in-covid-19-vaccination-site,INTL,women_health_general,tier2,web_scrape,"20 Mar 2023, 12:18 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1740,"Book, change or cancel a COVID-19 vaccination appointment",NHS,https://www.nhs.uk/nhs-services/vaccination-and-booking-services/book-covid-19-vaccination,INTL,women_health_general,tier2,web_scrape,"20 Mar 2023, 12:18 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1741,Websites and apps you can access with NHS login,NHS,https://www.nhs.uk/nhs-services/nhs-login/websites-and-apps-you-can-access-with-nhs-login,INTL,women_health_general,tier2,web_scrape,"11 Feb 2026, 5:01 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1742,Find an NHS sight test,NHS,https://www.nhs.uk/service-search/find-an-NHS-sight-test/location,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1743,"Moving to England from EU countries or Norway, Iceland, Liechtenstein or Switzerland",NHS,https://www.nhs.uk/nhs-services/visiting-or-moving-to-england/moving-to-england-from-eu-countries-or-norway-iceland-liectenstein-or-switzerland,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:43 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1744,Visitors who do not need to pay for NHS treatment,NHS,https://www.nhs.uk/nhs-services/visiting-or-moving-to-england/visitors-who-do-not-need-to-pay-for-nhs-treatment,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:43 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1745,Visitors from outside the European Economic Area (EEA),NHS,https://www.nhs.uk/nhs-services/visiting-or-moving-to-england/visitors-from-outside-the-european-economic-area-eea,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:44 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1746,"Visitors from EU countries, Norway, Iceland, Liechtenstein or Switzerland",NHS,https://www.nhs.uk/nhs-services/visiting-or-moving-to-england/visitors-from-eu-countries-norway-iceland-liechtenstein-or-switzerland,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:44 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1747,How to access NHS services in England if you are visiting from abroad,NHS,https://www.nhs.uk/nhs-services/visiting-or-moving-to-england/how-to-access-nhs-services-in-england-if-you-are-visiting-from-abroad,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:45 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1748,NHS voucher values for glasses and lenses,NHS,https://www.nhs.uk/nhs-services/opticians/nhs-voucher-values-for-glasses-and-lenses,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:52 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1749,How often can I have a free NHS sight test?,NHS,https://www.nhs.uk/nhs-services/opticians/how-often-can-i-have-a-free-nhs-eye-test,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:53 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1750,Free NHS eye tests and optical vouchers,NHS,https://www.nhs.uk/nhs-services/opticians/free-nhs-eye-tests-and-optical-vouchers,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:52 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1751,Visiting an opticians,NHS,https://www.nhs.uk/nhs-services/opticians/visiting-an-optician,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:52 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1752,Healthcare Travel Costs Scheme (HTCS),NHS,https://www.nhs.uk/nhs-services/help-with-health-costs/healthcare-travel-costs-scheme-htcs,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:51 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1753,Wigs and fabric supports on the NHS,NHS,https://www.nhs.uk/nhs-services/help-with-health-costs/wigs-and-fabric-supports-on-the-nhs,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:51 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1754,Find caring for adults over 65 services,NHS,https://www.nhs.uk/service-search/other-health-services/caring-for-adults-over-65,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1755,Find caring and working information services,NHS,https://www.nhs.uk/service-search/other-health-services/caring-and-working-information-services,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1756,Help with health costs for people getting Universal Credit,NHS,https://www.nhs.uk/nhs-services/help-with-health-costs/help-with-health-costs-for-people-getting-universal-credit,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:51 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1757,NHS Low Income Scheme (LIS),NHS,https://www.nhs.uk/nhs-services/help-with-health-costs/nhs-low-income-scheme-lis,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:51 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1758,When you need to pay towards NHS care,NHS,https://www.nhs.uk/nhs-services/help-with-health-costs/when-you-need-to-pay-towards-nhs-care,INTL,women_health_general,tier2,web_scrape,"9 Nov 2020, 12:50 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1759,Step-by-step guide for service leavers,NHS,https://www.nhs.uk/nhs-services/armed-forces-community/service-leavers-guide,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:50 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1760,Find carers travel and transport services,NHS,https://www.nhs.uk/service-search/other-health-services/carers-travel-and-transport,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1761,Charities and support groups for the armed forces community,NHS,https://www.nhs.uk/nhs-services/armed-forces-community/charities-support,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:50 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1762,Find carers training and education services,NHS,https://www.nhs.uk/service-search/other-health-services/carers-training-and-education,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1763,Find carers respite and breaks services,NHS,https://www.nhs.uk/service-search/other-health-services/carers-respite-and-breaks,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1764,Find carers relationship support,NHS,https://www.nhs.uk/service-search/other-health-services/carers-relationship-support,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1765,Find carers emotional support services,NHS,https://www.nhs.uk/service-search/other-health-services/carers-emotional-support-services,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1766,A guide to NHS services,NHS,https://www.nhs.uk/nhs-services/armed-forces-community/nhs-services-guide,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:36 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1767,Information and support for families,NHS,https://www.nhs.uk/nhs-services/armed-forces-community/families-support-information,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:50 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1768,Find carers emergency schemes services,NHS,https://www.nhs.uk/service-search/other-health-services/carers-emergency-schemes,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1769,Find carer service for BME groups,NHS,https://www.nhs.uk/service-search/other-health-services/carer-service-for-bme-groups,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1770,"Support for veterans, service leavers, and non-mobilised reservists",NHS,https://www.nhs.uk/nhs-services/armed-forces-community/veterans-service-leavers-non-mobilised-reservists,INTL,women_health_general,tier2,web_scrape,"25 Aug 2021, 12:50 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1771,Find carer centres and services,NHS,https://www.nhs.uk/service-search/other-health-services/carer-centres-and-services,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1772,Find carer benefits and legal services,NHS,https://www.nhs.uk/service-search/other-health-services/carer-benefits-and-legal-services,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1773,Find cancer support for women,NHS,https://www.nhs.uk/service-search/other-health-services/cancer-support-for-women,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1774,Find Breathe Easy support groups,NHS,https://www.nhs.uk/service-search/other-health-services/breathe-easy-support-groups,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1775,Find breastfeeding support services,NHS,https://www.nhs.uk/service-search/other-health-services/breastfeeding-support-services,INTL,postpartum_breastfeeding,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1776,Find breast screening services,NHS,https://www.nhs.uk/service-search/other-health-services/breast-screening-services,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1777,Find antenatal classes,NHS,https://www.nhs.uk/service-search/other-health-services/antenatal-classes,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1778,Find abdominal aortic aneurysm screening services,NHS,https://www.nhs.uk/service-search/other-health-services/abdominal-aortic-aneurysm-screening,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC1779,Find a GP,NHS,https://www.nhs.uk/service-search/find-a-GP,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
